flow_id,src,dst,proto,prediction,attack_type,confidence,duration,bytes,anomaly_flag
flow_137181,N/A,N/A,6,NORMAL,Normal,65.55,62.0,6.0,1
flow_137182,N/A,N/A,6,NORMAL,Normal,90.25,5.0,0.0,1
flow_137183,N/A,N/A,6,NORMAL,Normal,70.29,625.0,44.0,1
flow_137184,N/A,N/A,6,ATTACK,DDoS,56.47,4.0,18.0,1
flow_137185,N/A,N/A,6,NORMAL,Normal,91.19,2000127.0,62.0,1
flow_137186,N/A,N/A,6,NORMAL,Normal,66.02,29.0,6.0,1
flow_137187,N/A,N/A,6,NORMAL,Normal,67.45,99.0,6.0,1
flow_137188,N/A,N/A,6,NORMAL,Normal,66.02,33.0,6.0,1
flow_137189,N/A,N/A,6,NORMAL,Normal,64.12,13.0,6.0,1
flow_137190,N/A,N/A,6,NORMAL,Normal,62.46,4.0,6.0,1
flow_137191,N/A,N/A,6,NORMAL,Normal,64.12,14.0,6.0,1
flow_137192,N/A,N/A,6,NORMAL,Normal,63.65,10.0,6.0,1
flow_137193,N/A,N/A,6,NORMAL,Normal,62.22,3.0,6.0,1
flow_137194,N/A,N/A,6,NORMAL,Normal,61.04,1.0,6.0,1
flow_137195,N/A,N/A,6,NORMAL,Normal,64.32,59.0,6.0,1
flow_137196,N/A,N/A,6,NORMAL,Normal,65.55,65.0,6.0,1
flow_137197,N/A,N/A,6,ATTACK,DDoS,53.21,1132.0,12.0,1
flow_137198,N/A,N/A,6,NORMAL,Normal,66.97,93.0,6.0,1
flow_137199,N/A,N/A,6,ATTACK,Anomaly,28.91,25377639.0,2387.0,-1
flow_137200,N/A,N/A,6,NORMAL,Normal,75.88,5812180.0,18.0,1
flow_137201,N/A,N/A,6,NORMAL,Normal,93.1,15440579.0,794.0,1
flow_137202,N/A,N/A,6,NORMAL,Normal,93.57,15488481.0,773.0,1
flow_137203,N/A,N/A,6,NORMAL,Normal,95.0,15495687.0,738.0,1
flow_137204,N/A,N/A,6,NORMAL,Normal,91.21,15613874.0,1508.0,1
flow_137205,N/A,N/A,6,NORMAL,Normal,92.15,15931368.0,1915.0,1
flow_137206,N/A,N/A,6,NORMAL,Normal,92.15,15931493.0,1863.0,1
flow_137207,N/A,N/A,6,NORMAL,Normal,92.15,15931912.0,1894.0,1
flow_137208,N/A,N/A,6,NORMAL,Normal,93.1,16051826.0,2534.0,1
flow_137209,N/A,N/A,6,NORMAL,Normal,93.1,16052231.0,2512.0,1
flow_137210,N/A,N/A,6,NORMAL,Normal,93.1,16060740.0,2549.0,1
flow_137211,N/A,N/A,6,NORMAL,Normal,93.57,236769.0,6.0,1
flow_137212,N/A,N/A,6,NORMAL,Normal,93.57,239794.0,6.0,1
flow_137213,N/A,N/A,6,NORMAL,Normal,93.57,212008.0,6.0,1
flow_137214,N/A,N/A,6,NORMAL,Normal,93.1,198756.0,6.0,1
flow_137215,N/A,N/A,6,NORMAL,Normal,93.1,208787.0,6.0,1
flow_137216,N/A,N/A,6,NORMAL,Normal,93.57,228487.0,6.0,1
flow_137217,N/A,N/A,6,NORMAL,Normal,93.57,228383.0,6.0,1
flow_137218,N/A,N/A,6,NORMAL,Normal,93.1,202685.0,6.0,1
flow_137219,N/A,N/A,6,NORMAL,Normal,93.57,228616.0,6.0,1
flow_137220,N/A,N/A,6,NORMAL,Normal,93.1,204427.0,6.0,1
flow_137221,N/A,N/A,6,NORMAL,Normal,93.1,207755.0,6.0,1
flow_137222,N/A,N/A,6,NORMAL,Normal,93.57,16829058.0,2436.0,1
flow_137223,N/A,N/A,6,NORMAL,Normal,94.52,16953872.0,3036.0,1
flow_137224,N/A,N/A,6,NORMAL,Normal,93.57,16984337.0,3030.0,1
flow_137225,N/A,N/A,6,NORMAL,Normal,92.15,16320354.0,1830.0,1
flow_137226,N/A,N/A,6,NORMAL,Normal,91.21,16666954.0,1824.0,1
flow_137227,N/A,N/A,6,NORMAL,Normal,91.67,16766621.0,1830.0,1
flow_137228,N/A,N/A,6,NORMAL,Normal,93.1,207964.0,6.0,1
flow_137229,N/A,N/A,6,NORMAL,Normal,93.57,211092.0,6.0,1
flow_137230,N/A,N/A,6,NORMAL,Normal,93.57,244664.0,6.0,1
flow_137231,N/A,N/A,6,NORMAL,Normal,93.1,209019.0,6.0,1
flow_137232,N/A,N/A,6,NORMAL,Normal,93.57,270872.0,6.0,1
flow_137233,N/A,N/A,6,NORMAL,Normal,93.57,210046.0,6.0,1
flow_137234,N/A,N/A,6,NORMAL,Normal,73.58,5309733.0,12.0,1
flow_137235,N/A,N/A,6,NORMAL,Normal,92.62,11813526.0,3075.0,1
flow_137236,N/A,N/A,6,NORMAL,Normal,93.57,210718.0,6.0,1
flow_137237,N/A,N/A,6,NORMAL,Normal,92.15,463699.0,685.0,1
flow_137238,N/A,N/A,6,NORMAL,Normal,85.5,113.0,0.0,1
flow_137239,N/A,N/A,6,NORMAL,Normal,92.15,463430.0,683.0,1
flow_137240,N/A,N/A,6,NORMAL,Normal,85.5,266.0,0.0,1
flow_137241,N/A,N/A,6,NORMAL,Normal,92.62,1540192.0,670.0,1
flow_137242,N/A,N/A,6,ATTACK,DDoS,47.51,1418.0,12.0,1
flow_137243,N/A,N/A,6,ATTACK,Anomaly,21.53,12457307.0,15305.0,-1
flow_137244,N/A,N/A,6,ATTACK,Anomaly,22.22,12437869.0,14686.0,-1
flow_137245,N/A,N/A,6,ATTACK,Anomaly,19.66,12420224.0,15430.0,-1
flow_137246,N/A,N/A,6,ATTACK,Anomaly,21.53,12538810.0,15260.0,-1
flow_137247,N/A,N/A,6,ATTACK,Anomaly,22.22,12426709.0,14776.0,-1
flow_137248,N/A,N/A,6,ATTACK,Anomaly,22.22,12427162.0,14702.0,-1
flow_137249,N/A,N/A,6,NORMAL,Normal,94.05,233590.0,0.0,1
flow_137250,N/A,N/A,6,NORMAL,Normal,94.05,245012.0,0.0,1
flow_137251,N/A,N/A,6,NORMAL,Normal,94.05,237158.0,0.0,1
flow_137252,N/A,N/A,6,NORMAL,Normal,94.05,229044.0,0.0,1
flow_137253,N/A,N/A,6,NORMAL,Normal,94.05,230394.0,0.0,1
flow_137254,N/A,N/A,6,NORMAL,Normal,94.05,237167.0,0.0,1
flow_137255,N/A,N/A,17,NORMAL,Normal,88.34,223000.0,62.0,1
flow_137256,N/A,N/A,17,NORMAL,Normal,76.95,202.0,76.0,1
flow_137257,N/A,N/A,17,NORMAL,Normal,86.92,60833.0,78.0,1
flow_137258,N/A,N/A,17,NORMAL,Normal,82.65,120324.0,64.0,1
flow_137259,N/A,N/A,17,NORMAL,Normal,71.25,293.0,64.0,1
flow_137260,N/A,N/A,17,NORMAL,Normal,70.3,218.0,66.0,1
flow_137261,N/A,N/A,17,NORMAL,Normal,69.81,327.0,62.0,1
flow_137262,N/A,N/A,17,NORMAL,Normal,92.15,159787.0,82.0,1
flow_137263,N/A,N/A,17,NORMAL,Normal,66.96,324.0,62.0,1
flow_137264,N/A,N/A,17,NORMAL,Normal,72.67,185.0,70.0,1
flow_137265,N/A,N/A,17,NORMAL,Normal,71.72,206.0,66.0,1
flow_137266,N/A,N/A,17,NORMAL,Normal,70.77,257.0,64.0,1
flow_137267,N/A,N/A,17,NORMAL,Normal,70.77,187.0,68.0,1
flow_137268,N/A,N/A,17,NORMAL,Normal,82.65,164165.0,64.0,1
flow_137269,N/A,N/A,17,NORMAL,Normal,70.77,348.0,64.0,1
flow_137270,N/A,N/A,17,NORMAL,Normal,86.45,60222.0,78.0,1
flow_137271,N/A,N/A,17,NORMAL,Normal,77.89,49007.0,62.0,1
flow_137272,N/A,N/A,17,NORMAL,Normal,92.15,278919.0,82.0,1
flow_137273,N/A,N/A,17,NORMAL,Normal,72.2,196.0,70.0,1
flow_137274,N/A,N/A,17,NORMAL,Normal,76.95,237.0,72.0,1
flow_137275,N/A,N/A,17,NORMAL,Normal,78.38,187.0,80.0,1
flow_137276,N/A,N/A,17,NORMAL,Normal,84.06,49415.0,62.0,1
flow_137277,N/A,N/A,17,NORMAL,Normal,77.42,195.0,76.0,1
flow_137278,N/A,N/A,17,NORMAL,Normal,78.38,199.0,80.0,1
flow_137279,N/A,N/A,17,NORMAL,Normal,70.77,245.0,68.0,1
flow_137280,N/A,N/A,17,NORMAL,Normal,74.09,24236.0,62.0,1
flow_137281,N/A,N/A,17,NORMAL,Normal,78.38,224.0,72.0,1
flow_137282,N/A,N/A,17,NORMAL,Normal,73.62,231.0,70.0,1
flow_137283,N/A,N/A,17,NORMAL,Normal,72.67,196.0,70.0,1
flow_137284,N/A,N/A,17,NORMAL,Normal,70.77,194.0,64.0,1
flow_137285,N/A,N/A,17,NORMAL,Normal,72.67,196.0,70.0,1
flow_137286,N/A,N/A,17,NORMAL,Normal,72.2,199.0,70.0,1
flow_137287,N/A,N/A,17,NORMAL,Normal,71.25,219.0,64.0,1
flow_137288,N/A,N/A,17,NORMAL,Normal,73.62,233.0,70.0,1
flow_137289,N/A,N/A,17,NORMAL,Normal,73.62,223.0,70.0,1
flow_137290,N/A,N/A,17,NORMAL,Normal,72.2,209.0,70.0,1
flow_137291,N/A,N/A,17,NORMAL,Normal,72.67,196.0,70.0,1
flow_137292,N/A,N/A,17,NORMAL,Normal,72.2,204.0,70.0,1
flow_137293,N/A,N/A,17,NORMAL,Normal,73.62,319.0,70.0,1
flow_137294,N/A,N/A,17,NORMAL,Normal,72.2,176.0,70.0,1
flow_137295,N/A,N/A,17,NORMAL,Normal,73.62,304.0,70.0,1
flow_137296,N/A,N/A,17,NORMAL,Normal,66.01,130.0,62.0,1
flow_137297,N/A,N/A,17,NORMAL,Normal,72.2,175.0,70.0,1
flow_137298,N/A,N/A,17,NORMAL,Normal,72.2,217.0,70.0,1
flow_137299,N/A,N/A,17,NORMAL,Normal,72.2,181.0,70.0,1
flow_137300,N/A,N/A,17,NORMAL,Normal,72.2,186.0,70.0,1
flow_137301,N/A,N/A,17,NORMAL,Normal,72.2,199.0,70.0,1
flow_137302,N/A,N/A,17,NORMAL,Normal,73.62,216.0,70.0,1
flow_137303,N/A,N/A,17,NORMAL,Normal,73.15,200.0,70.0,1
flow_137304,N/A,N/A,17,NORMAL,Normal,70.77,195.0,64.0,1
flow_137305,N/A,N/A,17,NORMAL,Normal,71.25,221.0,64.0,1
flow_137306,N/A,N/A,17,NORMAL,Normal,73.62,221.0,70.0,1
flow_137307,N/A,N/A,17,NORMAL,Normal,72.2,199.0,70.0,1
flow_137308,N/A,N/A,17,NORMAL,Normal,69.83,170.0,64.0,1
flow_137309,N/A,N/A,17,NORMAL,Normal,72.2,155.0,70.0,1
flow_137310,N/A,N/A,17,NORMAL,Normal,72.2,196.0,70.0,1
flow_137311,N/A,N/A,17,NORMAL,Normal,66.96,224.0,62.0,1
flow_137312,N/A,N/A,17,NORMAL,Normal,66.01,194.0,62.0,1
flow_137313,N/A,N/A,17,NORMAL,Normal,73.62,228.0,70.0,1
flow_137314,N/A,N/A,17,NORMAL,Normal,69.83,204.0,64.0,1
flow_137315,N/A,N/A,17,NORMAL,Normal,86.92,66428.0,78.0,1
flow_137316,N/A,N/A,17,NORMAL,Normal,72.2,196.0,70.0,1
flow_137317,N/A,N/A,17,NORMAL,Normal,72.2,184.0,70.0,1
flow_137318,N/A,N/A,17,NORMAL,Normal,73.15,249.0,70.0,1
flow_137319,N/A,N/A,17,NORMAL,Normal,69.83,171.0,64.0,1
flow_137320,N/A,N/A,17,NORMAL,Normal,72.67,188.0,70.0,1
flow_137321,N/A,N/A,17,NORMAL,Normal,69.83,197.0,64.0,1
flow_137322,N/A,N/A,17,NORMAL,Normal,70.77,187.0,64.0,1
flow_137323,N/A,N/A,17,NORMAL,Normal,73.62,222.0,70.0,1
flow_137324,N/A,N/A,17,NORMAL,Normal,77.42,178.0,78.0,1
flow_137325,N/A,N/A,17,NORMAL,Normal,66.96,192.0,62.0,1
flow_137326,N/A,N/A,17,NORMAL,Normal,69.83,141.0,64.0,1
flow_137327,N/A,N/A,17,NORMAL,Normal,73.15,202.0,70.0,1
flow_137328,N/A,N/A,17,NORMAL,Normal,72.67,257.0,70.0,1
flow_137329,N/A,N/A,17,NORMAL,Normal,69.83,192.0,64.0,1
flow_137330,N/A,N/A,17,NORMAL,Normal,73.15,210.0,70.0,1
flow_137331,N/A,N/A,17,NORMAL,Normal,70.77,192.0,64.0,1
flow_137332,N/A,N/A,17,NORMAL,Normal,72.67,176.0,70.0,1
flow_137333,N/A,N/A,17,NORMAL,Normal,71.25,218.0,64.0,1
flow_137334,N/A,N/A,17,NORMAL,Normal,72.2,199.0,70.0,1
flow_137335,N/A,N/A,17,NORMAL,Normal,69.83,173.0,64.0,1
flow_137336,N/A,N/A,17,NORMAL,Normal,72.2,186.0,70.0,1
flow_137337,N/A,N/A,17,NORMAL,Normal,70.77,198.0,64.0,1
flow_137338,N/A,N/A,17,NORMAL,Normal,73.15,275.0,70.0,1
flow_137339,N/A,N/A,17,NORMAL,Normal,72.2,196.0,70.0,1
flow_137340,N/A,N/A,17,NORMAL,Normal,72.2,178.0,70.0,1
flow_137341,N/A,N/A,17,NORMAL,Normal,72.2,164.0,70.0,1
flow_137342,N/A,N/A,17,NORMAL,Normal,73.62,226.0,70.0,1
flow_137343,N/A,N/A,17,NORMAL,Normal,66.01,178.0,62.0,1
flow_137344,N/A,N/A,17,NORMAL,Normal,66.96,187.0,62.0,1
flow_137345,N/A,N/A,17,NORMAL,Normal,69.83,196.0,64.0,1
flow_137346,N/A,N/A,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_137347,N/A,N/A,17,NORMAL,Normal,69.83,267.0,64.0,1
flow_137348,N/A,N/A,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_137349,N/A,N/A,17,NORMAL,Normal,69.83,235.0,64.0,1
flow_137350,N/A,N/A,17,NORMAL,Normal,69.83,222.0,64.0,1
flow_137351,N/A,N/A,17,NORMAL,Normal,69.83,221.0,64.0,1
flow_137352,N/A,N/A,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_137353,N/A,N/A,17,NORMAL,Normal,69.83,203.0,64.0,1
flow_137354,N/A,N/A,17,NORMAL,Normal,69.83,204.0,64.0,1
flow_137355,N/A,N/A,17,NORMAL,Normal,69.83,189.0,64.0,1
flow_137356,N/A,N/A,17,NORMAL,Normal,69.83,234.0,64.0,1
flow_137357,N/A,N/A,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_137358,N/A,N/A,17,NORMAL,Normal,69.83,255.0,64.0,1
flow_137359,N/A,N/A,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_137360,N/A,N/A,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_137361,N/A,N/A,17,NORMAL,Normal,70.3,296.0,64.0,1
flow_137362,N/A,N/A,17,NORMAL,Normal,69.83,234.0,64.0,1
flow_137363,N/A,N/A,17,NORMAL,Normal,69.83,243.0,64.0,1
flow_137364,N/A,N/A,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_137365,N/A,N/A,17,NORMAL,Normal,71.25,438.0,64.0,1
flow_137366,N/A,N/A,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_137367,N/A,N/A,17,NORMAL,Normal,83.12,179888.0,66.0,1
flow_137368,N/A,N/A,17,NORMAL,Normal,69.83,173.0,64.0,1
flow_137369,N/A,N/A,17,NORMAL,Normal,69.83,222.0,64.0,1
flow_137370,N/A,N/A,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_137371,N/A,N/A,17,NORMAL,Normal,69.83,233.0,64.0,1
flow_137372,N/A,N/A,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_137373,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137374,N/A,N/A,17,NORMAL,Normal,69.83,183.0,64.0,1
flow_137375,N/A,N/A,17,NORMAL,Normal,69.83,204.0,64.0,1
flow_137376,N/A,N/A,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_137377,N/A,N/A,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_137378,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137379,N/A,N/A,17,NORMAL,Normal,69.83,240.0,64.0,1
flow_137380,N/A,N/A,17,NORMAL,Normal,69.83,210.0,64.0,1
flow_137381,N/A,N/A,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_137382,N/A,N/A,17,NORMAL,Normal,69.83,207.0,64.0,1
flow_137383,N/A,N/A,17,NORMAL,Normal,69.83,222.0,64.0,1
flow_137384,N/A,N/A,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_137385,N/A,N/A,17,NORMAL,Normal,69.83,234.0,64.0,1
flow_137386,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137387,N/A,N/A,17,NORMAL,Normal,69.83,229.0,64.0,1
flow_137388,N/A,N/A,17,NORMAL,Normal,69.83,197.0,64.0,1
flow_137389,N/A,N/A,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_137390,N/A,N/A,17,NORMAL,Normal,69.83,193.0,64.0,1
flow_137391,N/A,N/A,17,NORMAL,Normal,69.83,244.0,64.0,1
flow_137392,N/A,N/A,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_137393,N/A,N/A,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_137394,N/A,N/A,17,NORMAL,Normal,69.83,249.0,64.0,1
flow_137395,N/A,N/A,17,NORMAL,Normal,69.83,183.0,64.0,1
flow_137396,N/A,N/A,17,NORMAL,Normal,69.83,188.0,64.0,1
flow_137397,N/A,N/A,17,NORMAL,Normal,70.77,394.0,64.0,1
flow_137398,N/A,N/A,17,NORMAL,Normal,69.83,241.0,64.0,1
flow_137399,N/A,N/A,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_137400,N/A,N/A,17,NORMAL,Normal,69.83,232.0,64.0,1
flow_137401,N/A,N/A,17,NORMAL,Normal,69.83,183.0,64.0,1
flow_137402,N/A,N/A,17,NORMAL,Normal,69.83,188.0,64.0,1
flow_137403,N/A,N/A,17,NORMAL,Normal,69.83,189.0,64.0,1
flow_137404,N/A,N/A,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_137405,N/A,N/A,17,NORMAL,Normal,69.83,224.0,64.0,1
flow_137406,N/A,N/A,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_137407,N/A,N/A,17,NORMAL,Normal,70.3,342.0,64.0,1
flow_137408,N/A,N/A,17,NORMAL,Normal,71.25,359.0,64.0,1
flow_137409,N/A,N/A,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_137410,N/A,N/A,17,NORMAL,Normal,69.83,216.0,64.0,1
flow_137411,N/A,N/A,17,NORMAL,Normal,69.83,220.0,64.0,1
flow_137412,N/A,N/A,17,NORMAL,Normal,69.83,181.0,64.0,1
flow_137413,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137414,N/A,N/A,17,NORMAL,Normal,69.83,222.0,64.0,1
flow_137415,N/A,N/A,17,NORMAL,Normal,69.83,254.0,64.0,1
flow_137416,N/A,N/A,17,NORMAL,Normal,69.83,211.0,64.0,1
flow_137417,N/A,N/A,17,NORMAL,Normal,69.83,254.0,64.0,1
flow_137418,N/A,N/A,17,NORMAL,Normal,69.83,182.0,64.0,1
flow_137419,N/A,N/A,17,NORMAL,Normal,69.83,221.0,64.0,1
flow_137420,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137421,N/A,N/A,17,NORMAL,Normal,69.83,233.0,64.0,1
flow_137422,N/A,N/A,17,NORMAL,Normal,69.83,266.0,64.0,1
flow_137423,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137424,N/A,N/A,17,NORMAL,Normal,69.83,205.0,64.0,1
flow_137425,N/A,N/A,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_137426,N/A,N/A,17,NORMAL,Normal,69.83,184.0,64.0,1
flow_137427,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137428,N/A,N/A,17,NORMAL,Normal,69.83,239.0,64.0,1
flow_137429,N/A,N/A,17,NORMAL,Normal,69.83,237.0,64.0,1
flow_137430,N/A,N/A,17,NORMAL,Normal,69.83,228.0,64.0,1
flow_137431,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137432,N/A,N/A,17,NORMAL,Normal,69.83,180.0,64.0,1
flow_137433,N/A,N/A,17,NORMAL,Normal,69.83,213.0,64.0,1
flow_137434,N/A,N/A,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_137435,N/A,N/A,17,NORMAL,Normal,69.83,232.0,64.0,1
flow_137436,N/A,N/A,17,NORMAL,Normal,69.83,255.0,64.0,1
flow_137437,N/A,N/A,17,NORMAL,Normal,83.12,209163.0,66.0,1
flow_137438,N/A,N/A,17,NORMAL,Normal,69.83,192.0,64.0,1
flow_137439,N/A,N/A,17,NORMAL,Normal,69.83,231.0,64.0,1
flow_137440,N/A,N/A,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_137441,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137442,N/A,N/A,17,NORMAL,Normal,69.83,208.0,64.0,1
flow_137443,N/A,N/A,17,NORMAL,Normal,69.83,196.0,64.0,1
flow_137444,N/A,N/A,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_137445,N/A,N/A,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_137446,N/A,N/A,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_137447,N/A,N/A,17,NORMAL,Normal,69.83,256.0,64.0,1
flow_137448,N/A,N/A,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_137449,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137450,N/A,N/A,17,NORMAL,Normal,69.83,235.0,64.0,1
flow_137451,N/A,N/A,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_137452,N/A,N/A,17,NORMAL,Normal,69.83,221.0,64.0,1
flow_137453,N/A,N/A,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_137454,N/A,N/A,17,NORMAL,Normal,69.83,210.0,64.0,1
flow_137455,N/A,N/A,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_137456,N/A,N/A,17,NORMAL,Normal,69.83,251.0,64.0,1
flow_137457,N/A,N/A,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_137458,N/A,N/A,17,NORMAL,Normal,69.83,217.0,64.0,1
flow_137459,N/A,N/A,17,NORMAL,Normal,69.83,246.0,64.0,1
flow_137460,N/A,N/A,17,NORMAL,Normal,69.83,256.0,64.0,1
flow_137461,N/A,N/A,17,NORMAL,Normal,69.83,255.0,64.0,1
flow_137462,N/A,N/A,17,NORMAL,Normal,69.83,182.0,64.0,1
flow_137463,N/A,N/A,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_137464,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137465,N/A,N/A,17,NORMAL,Normal,69.83,218.0,64.0,1
flow_137466,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137467,N/A,N/A,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_137468,N/A,N/A,17,NORMAL,Normal,69.83,221.0,64.0,1
flow_137469,N/A,N/A,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_137470,N/A,N/A,17,NORMAL,Normal,69.83,218.0,64.0,1
flow_137471,N/A,N/A,17,NORMAL,Normal,69.83,202.0,64.0,1
flow_137472,N/A,N/A,17,NORMAL,Normal,69.83,219.0,64.0,1
flow_137473,N/A,N/A,17,NORMAL,Normal,69.83,196.0,64.0,1
flow_137474,N/A,N/A,17,NORMAL,Normal,69.83,250.0,64.0,1
flow_137475,N/A,N/A,17,NORMAL,Normal,70.3,224.0,66.0,1
flow_137476,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137477,N/A,N/A,17,NORMAL,Normal,69.83,244.0,64.0,1
flow_137478,N/A,N/A,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_137479,N/A,N/A,17,NORMAL,Normal,69.83,223.0,64.0,1
flow_137480,N/A,N/A,17,NORMAL,Normal,69.83,239.0,64.0,1
flow_137481,N/A,N/A,17,NORMAL,Normal,69.83,268.0,64.0,1
flow_137482,N/A,N/A,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_137483,N/A,N/A,17,NORMAL,Normal,69.83,242.0,64.0,1
flow_137484,N/A,N/A,17,NORMAL,Normal,69.83,220.0,64.0,1
flow_137485,N/A,N/A,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_137486,N/A,N/A,17,NORMAL,Normal,69.83,205.0,64.0,1
flow_137487,N/A,N/A,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_137488,N/A,N/A,17,NORMAL,Normal,69.83,168.0,64.0,1
flow_137489,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137490,N/A,N/A,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_137491,N/A,N/A,17,NORMAL,Normal,69.83,244.0,64.0,1
flow_137492,N/A,N/A,17,NORMAL,Normal,69.83,195.0,64.0,1
flow_137493,N/A,N/A,17,NORMAL,Normal,69.83,253.0,64.0,1
flow_137494,N/A,N/A,17,NORMAL,Normal,69.83,227.0,64.0,1
flow_137495,N/A,N/A,17,NORMAL,Normal,70.77,423.0,64.0,1
flow_137496,N/A,N/A,17,NORMAL,Normal,69.83,205.0,64.0,1
flow_137497,N/A,N/A,17,NORMAL,Normal,69.83,205.0,64.0,1
flow_137498,N/A,N/A,17,NORMAL,Normal,69.83,237.0,64.0,1
flow_137499,N/A,N/A,17,NORMAL,Normal,69.83,202.0,64.0,1
flow_137500,N/A,N/A,17,NORMAL,Normal,69.83,244.0,64.0,1
flow_137501,N/A,N/A,17,NORMAL,Normal,69.83,254.0,64.0,1
flow_137502,N/A,N/A,17,NORMAL,Normal,69.83,201.0,64.0,1
flow_137503,N/A,N/A,17,NORMAL,Normal,69.83,238.0,64.0,1
flow_137504,N/A,N/A,17,NORMAL,Normal,69.83,245.0,64.0,1
flow_137505,N/A,N/A,17,NORMAL,Normal,69.83,215.0,64.0,1
flow_137506,N/A,N/A,17,NORMAL,Normal,69.83,235.0,64.0,1
flow_137507,N/A,N/A,17,NORMAL,Normal,69.83,196.0,64.0,1
flow_137508,N/A,N/A,17,NORMAL,Normal,69.83,236.0,64.0,1
flow_137509,N/A,N/A,17,NORMAL,Normal,69.83,209.0,64.0,1
flow_137510,N/A,N/A,17,NORMAL,Normal,69.83,221.0,64.0,1
flow_137511,N/A,N/A,17,NORMAL,Normal,69.83,239.0,64.0,1
flow_137512,N/A,N/A,17,NORMAL,Normal,69.83,240.0,64.0,1
flow_137513,N/A,N/A,17,NORMAL,Normal,69.83,217.0,64.0,1
flow_137514,N/A,N/A,17,NORMAL,Normal,69.83,214.0,64.0,1
flow_137515,N/A,N/A,17,NORMAL,Normal,69.83,247.0,64.0,1
flow_137516,N/A,N/A,17,NORMAL,Normal,69.83,233.0,64.0,1
flow_137517,N/A,N/A,17,NORMAL,Normal,69.83,172.0,64.0,1
flow_137518,N/A,N/A,17,NORMAL,Normal,69.83,183.0,64.0,1
flow_137519,N/A,N/A,17,NORMAL,Normal,69.83,239.0,64.0,1
flow_137520,N/A,N/A,17,NORMAL,Normal,69.83,248.0,64.0,1
flow_137521,N/A,N/A,17,NORMAL,Normal,69.83,182.0,64.0,1
flow_137522,N/A,N/A,17,NORMAL,Normal,70.77,374.0,64.0,1
flow_137523,N/A,N/A,17,NORMAL,Normal,69.83,226.0,64.0,1
flow_137524,N/A,N/A,17,NORMAL,Normal,69.83,255.0,64.0,1
flow_137525,N/A,N/A,17,NORMAL,Normal,69.83,208.0,64.0,1
