packet_count,byte_count,duration,packet_rate,byte_rate,label,anomaly
6,11601,0.034572,231.4011339,336312.6229,Normal,1
5,11601,0.034862,200.791693,333515.002,Normal,1
7,11601,0.069238,129.9864236,167928.0164,Normal,1
7,11601,0.061855,145.5015763,187971.8697,Normal,1
5,11601,0.059787,117.0823089,194473.715,Normal,1
7,11601,0.060107,149.7329762,193438.3682,Normal,1
5,11601,0.060297,116.0920112,192828.8306,Normal,1
7,11601,0.061648,145.9901376,188603.0366,Normal,1
7,11601,0.048758,184.5850937,238463.4316,Normal,1
6,11601,0.591191,13.53200573,19667.07883,Normal,1
7,11601,0.591185,15.22366095,19667.27843,Normal,1
8,11601,0.655975,15.2444834,17724.76085,Normal,1
5,11601,0.603279,11.60325488,19273.00635,Normal,1
7,11607,0.671013,13.41255684,17336.47485,Normal,1
7,11607,0.672751,13.37790654,17291.68741,Normal,1
8,11607,0.683266,14.63558848,17025.58008,Normal,1
6,11607,1.222846,6.542115688,9513.053974,Normal,1
6,11607,1.223163,6.540420206,9510.588532,Normal,1
6,11613,90.845027,0.165116358,128.5155653,Normal,1
6,11613,90.848666,0.165109744,128.5104175,Normal,1
5,11613,90.848702,0.154102367,128.5103666,Normal,1
6,11613,90.850783,0.165105897,128.507423,Normal,1
6,11613,90.850901,0.176112728,128.5732984,Normal,1
5,11613,90.850915,0.165105657,128.5732785,Normal,1
7,11607,90.899525,0.176018522,128.372508,Normal,1
5,11607,90.899531,0.154016196,128.3724995,Normal,1
5,11607,90.902832,0.154010603,128.3678379,Normal,1
1,6,6.006058,1.16548991,6.992939462,Normal,1
1,6,2.976993,2.351365959,14.10819575,Normal,1
1,6,6.005925,1.16551572,6.993094319,Normal,1
1,1375,2.865595,2.093805998,488.2057653,Normal,1
1,6,2.977987,2.350581114,14.10348668,Normal,1
1,6,6.00792,0.99868174,5.992090441,Normal,1
1,6,2.978959,2.014126411,12.08475847,Normal,1
1,6,6.005907,1.165519213,6.993115278,Normal,1
1,6,2.982966,2.011420848,12.06852509,Normal,1
1,6,2.977025,2.015434872,12.09260923,Normal,1
1,6,6.005928,1.165515138,6.993090826,Normal,1
1,6,2.989013,2.007351591,12.04410954,Normal,1
1,6,6.006055,1.165490493,6.992942955,Normal,1
1,6,2.977138,2.351251437,14.10750862,Normal,1
1,6,6.007921,0.998681574,5.992089443,Normal,1
1,6,2.981998,2.012073784,12.0724427,Normal,1
1,6,6.008907,0.9985177,5.991106203,Normal,1
1,1375,6.004871,0.999188825,232.9775277,Normal,1
1,6,2.989022,2.007345546,12.04407328,Normal,1
1,6,6.005874,1.165525617,6.993153703,Normal,1
1,6,2.974989,2.01681418,12.10088508,Normal,1
1,6,2.976992,2.351366749,14.10820049,Normal,1
1,1375,6.004862,0.999190323,232.9778769,Normal,1
1,6,2.982,2.012072435,12.07243461,Normal,1
1,6,6.008856,0.998526175,5.991157052,Normal,1
1,6,2.982966,2.011420848,12.06852509,Normal,1
1,6,6.005909,1.165518825,6.993112949,Normal,1
1,1375,5.97588,1.004036226,234.1077799,Normal,1
1,6,2.983966,2.010746771,12.06448063,Normal,1
5,11607,0.023405,299.0813929,497030.549,Normal,1
5,11601,0.058555,119.5457262,198565.4513,Normal,1
5,11601,0.05859,119.474313,198446.8339,Normal,1
5,11601,0.058937,118.770891,197278.4499,Normal,1
5,11601,0.059364,117.9165824,195859.4434,Normal,1
5,11601,0.059559,117.530516,195218.187,Normal,1
5,11601,0.059752,117.1508903,194587.6289,Normal,1
6,11601,0.051196,156.262208,227107.5865,Normal,1
6,11607,1.201218,6.659906861,9684.337065,Normal,1
6,11607,1.20307,6.649654634,9669.429044,Normal,1
6,11607,1.203195,6.648963801,9668.424486,Normal,1
6,11607,1.170602,6.834090494,9937.621839,Normal,1
5,11607,1.170514,5.980278749,9938.368956,Normal,1
6,11613,90.85083,0.165105811,128.5073565,Normal,1
5,11613,90.847939,0.154103661,128.5114459,Normal,1
6,11613,90.848317,0.165110378,128.5109112,Normal,1
6,11613,90.847086,0.165112616,128.5126526,Normal,1
6,11613,90.8474,0.165112045,128.5122084,Normal,1
5,11613,90.84757,0.154104287,128.5119679,Normal,1
6,11613,90.845364,0.176123462,128.5811349,Normal,1
6,11613,90.845483,0.176123231,128.5809664,Normal,1
6,11613,90.848434,0.165110166,128.5107457,Normal,1
7,11607,90.897081,0.187024708,128.4419683,Normal,1
7,11607,90.898071,0.187022671,128.4405694,Normal,1
1,6,0.979971,6.122630159,36.73578096,Normal,1
1,1375,4.000835,1.249739117,348.177318,Normal,1
1,6,0.984992,6.091420032,36.54852019,Normal,1
1,6,0.979973,6.122617664,36.73570598,Normal,1
1,1375,4.005841,1.747448289,350.7378351,Normal,1
1,6,3.989934,1.503784273,9.022705639,Normal,1
1,6,0.973982,6.160278116,36.9616687,Normal,1
1,6,0.974982,6.153959765,36.92375859,Normal,1
1,6,3.999924,1.750033251,10.5001995,Normal,1
1,6,0.976033,6.147333133,36.8839988,Normal,1
1,6,4.000987,1.749568294,10.49740976,Normal,1
1,6,0.978938,6.129090913,36.77454548,Normal,1
1,1375,4.00186,1.499302824,349.5874418,Normal,1
1,6,4.006908,1.497413966,8.984483796,Normal,1
1,6,3.970084,1.763186875,10.57912125,Normal,1
1,6,0.977956,6.135245348,36.81147209,Normal,1
1,6,3.970874,1.511002364,9.066014182,Normal,1
1,6,0.974003,6.160145297,36.96087178,Normal,1
1,6,4.000936,1.499649082,8.997894493,Normal,1
1,1375,3.999887,1.500042376,349.7598807,Normal,1
1,6,0.978937,6.129097174,36.77458304,Normal,1
1,1375,4.004875,1.747869784,350.8224352,Normal,1
1,6,0.976795,6.142537585,36.85522551,Normal,1
1,6,0.973996,6.16018957,36.96113742,Normal,1
1,6,3.970947,1.762803684,10.5768221,Normal,1
1,6,0.978998,6.128715278,36.77229167,Normal,1
1,6,3.994858,1.501930732,9.011584392,Normal,1
1,6,0.978961,6.128946914,36.77368148,Normal,1
1,6,4.000852,1.749627329,10.49776398,Normal,1
5,11613,91.848727,0.15242454,127.1111792,Normal,1
7,11613,91.851001,0.174195162,127.1080323,Normal,1
6,11613,91.851044,0.163307888,127.1079728,Normal,1
5,11613,91.851219,0.163307577,127.1730536,Normal,1
7,11613,91.851284,0.185081789,127.1729636,Normal,1
6,11613,91.850653,0.163308583,127.1085139,Normal,1
1,6,3.007039,1.995318318,11.97190991,Normal,1
1,6,10.978658,0.546514884,3.279089302,Normal,1
1,6,3.007878,1.994761756,11.96857053,Normal,1
1,6,3.010917,2.32487312,13.94923872,Normal,1
1,6,10.978662,0.546514685,3.279088107,Normal,1
1,6,3.01381,1.99083552,11.94501312,Normal,1
1,6,3.006906,1.995406574,11.97243944,Normal,1
1,6,3.007944,1.994717987,11.96830792,Normal,1
1,6,10.977664,0.546564369,3.279386216,Normal,1
1,6,3.010873,1.99277751,11.95666506,Normal,1
1,6,3.013809,2.322642211,13.93585327,Normal,1
1,6,10.978668,0.637600117,3.825600701,Normal,1
1,6,10.981582,0.546369366,3.278216199,Normal,1
1,6,3.006953,1.662812821,9.976876925,Normal,1
1,6,3.014847,1.990150744,11.94090446,Normal,1
1,6,3.007896,1.994749818,11.96849891,Normal,1
1,6,10.978667,0.546514436,3.279086614,Normal,1
1,6,3.012859,1.991463922,11.94878353,Normal,1
1,6,3.015843,1.989493485,11.93696091,Normal,1
1,6,10.981628,0.546367078,3.278202467,Normal,1
1,6,10.981579,0.546369516,3.278217094,Normal,1
5,11607,0.081984,85.38251366,141893.5402,Normal,1
6,11607,0.08219,97.33544227,141537.9,Normal,1
5,11607,0.082259,85.09707145,141419.176,Normal,1
6,11607,0.082495,96.97557428,141014.6069,Normal,1
5,11607,0.081848,73.30661714,142056.0063,Normal,1
6,11607,0.081992,97.57049468,141879.6956,Normal,1
8,11601,0.107031,93.43087517,108632.0786,Normal,1
5,11601,0.092999,75.26962656,125022.8497,Normal,1
5,11607,0.860591,8.133945161,13517.45487,Normal,1
7,11607,0.860643,10.45729763,13516.63814,Normal,1
5,11607,0.860539,8.134436673,13518.27169,Normal,1
1,6,2.003867,3.493245809,20.95947486,Normal,1
1,6,1.996924,3.004621107,18.02772664,Normal,1
1,6,2.003918,3.493156906,20.95894143,Normal,1
1,6,1.995859,3.507261786,21.04357071,Normal,1
1,6,1.995906,3.006153596,18.03692158,Normal,1
6,11601,0.985233,8.119906662,11801.26934,Normal,1
6,11601,0.985239,8.119857212,11801.19748,Normal,1
7,11601,0.985266,9.134589035,11800.87408,Normal,1
5,11601,0.976606,7.167680723,11905.51768,Normal,1
6,11601,0.978945,8.172062782,11877.07175,Normal,1
6,11601,0.976721,8.190670621,11904.11591,Normal,1
6,11601,0.978907,8.172380012,11877.5328,Normal,1
6,11607,0.971286,8.236502946,11976.90485,Normal,1
6,11607,0.971258,8.236740392,11977.25012,Normal,1
6,11607,0.971337,8.236070488,11976.276,Normal,1
7,11607,0.971699,9.26212747,11971.81432,Normal,1
7,11607,0.971078,9.268050558,11979.47024,Normal,1
6,11613,91.377514,0.16415417,127.7666626,Normal,1
5,11607,91.853034,0.16330435,127.105219,Normal,1
5,11607,91.854516,0.163301715,127.1031682,Normal,1
6,11607,91.856531,0.163298133,127.0350608,Normal,1
5,11607,91.852655,0.163305024,127.1057434,Normal,1
6,11607,91.856836,0.163297591,127.034639,Normal,1
6,11607,91.857027,0.163297251,127.0343748,Normal,1
6,11613,91.856673,0.174184406,127.1655027,Normal,1
6,11613,91.856796,0.174184173,127.1653324,Normal,1
6,11607,91.854898,0.174187772,127.1026396,Normal,1
7,11613,91.908605,0.184966359,127.0936492,Normal,1
6,11613,91.908608,0.163205605,127.0283628,Normal,1
5,11613,91.90862,0.163205584,127.0936284,Normal,1
7,11613,91.908706,0.184966155,127.0935095,Normal,1
6,11613,91.908987,0.174085261,127.0931209,Normal,1
6,11613,91.916356,0.174071305,127.0829318,Normal,1
1,6,8.983638,0.667880874,4.007285245,Normal,1
1,6,1.003857,5.976946916,35.86168149,Normal,1
1,6,1.010824,5.935751427,35.61450856,Normal,1
1,6,8.979645,0.779540839,4.677245036,Normal,1
1,6,8.984612,0.667808471,4.006850824,Normal,1
1,6,1.011906,6.917638595,41.50583157,Normal,1
1,6,1.007843,5.953308204,35.71984922,Normal,1
1,6,1.002834,6.980218062,41.88130837,Normal,1
1,6,8.979609,0.668180541,4.009083246,Normal,1
1,6,8.976707,0.668396551,4.010379307,Normal,1
1,6,8.984586,0.779112137,4.674672823,Normal,1
1,6,8.979611,0.779543791,4.677262746,Normal,1
1,6,1.002848,5.982960528,35.89776317,Normal,1
6,11601,0.019319,414.1001087,601842.7455,Normal,1
7,11601,0.019397,463.9892767,599422.5911,Normal,1
7,11601,0.019505,410.1512433,595795.9498,Normal,1
5,11601,0.021262,329.2258489,546844.1351,Normal,1
6,11601,0.021261,376.2758102,546869.8556,Normal,1
7,11601,0.020641,436.0253864,563296.3519,Normal,1
7,11601,0.021271,423.1112783,546612.7592,Normal,1
6,11601,0.911201,9.877074323,12760.08257,Normal,1
6,11607,0.89591,10.04565191,12984.56318,Normal,1
8,11607,0.973246,10.27489453,11952.7848,Normal,1
7,11601,0.973285,9.247034527,11946.14116,Normal,1
4,11607,0.948858,7.377289331,12260.00097,Normal,1
5,11607,91.576541,0.15287758,127.4234632,Normal,1
6,11607,91.576495,0.16379749,127.4235272,Normal,1
6,11607,91.572696,0.163804285,127.4288135,Normal,1
7,11607,92.222257,0.17349391,126.5312776,Normal,1
7,11607,92.303237,0.1733417,126.4202684,Normal,1
1,6,11.144537,0.538380374,3.230282245,Normal,1
1,1375,7.965372,0.878803903,176.3884976,Normal,1
1,6,11.151548,0.538041893,3.22825136,Normal,1
1,6,7.965638,0.753235334,4.519412004,Normal,1
1,6,11.142234,0.538491653,3.230949915,Normal,1
1,1375,7.965293,0.753267959,175.6369791,Normal,1
1,6,11.143518,0.538429605,3.230577633,Normal,1
1,6,7.958642,0.753897461,4.523384768,Normal,1
1,6,11.155517,0.537850464,3.227102787,Normal,1
1,6,7.965593,0.878779521,5.272677125,Normal,1
1,6,7.965145,0.753281955,4.519691732,Normal,1
1,6,11.142325,0.62823513,3.769410783,Normal,1
1,1375,7.964404,0.75335204,175.656584,Normal,1
1,1375,7.965364,0.878804785,176.3886748,Normal,1
1,6,11.154444,0.62755257,3.76531542,Normal,1
1,6,7.965322,0.753265216,4.519591298,Normal,1
1,6,7.965598,0.878778969,5.272673816,Normal,1
1,1375,7.964451,0.753347594,175.6555474,Normal,1
1,6,11.143353,0.538437578,3.230625468,Normal,1
7,11607,0.059662,150.8497871,194981.7304,Normal,1
8,11607,0.06027,165.9200265,193014.7669,Normal,1
7,11607,0.920891,9.773143619,12632.33108,Normal,1
5,11601,0.903448,7.748093969,12869.58408,Normal,1
6,11601,0.896763,8.920974661,12965.52155,Normal,1
7,11607,0.918679,9.796675444,12662.74727,Normal,1
5,11607,0.918641,7.619951646,12663.27107,Normal,1
7,11607,0.918697,9.796483498,12662.49917,Normal,1
7,11607,91.493437,0.185805677,127.6047811,Normal,1
5,11607,91.495788,0.153012508,127.5359255,Normal,1
5,11607,91.495858,0.163941848,127.6014046,Normal,1
5,11607,91.491663,0.163949364,127.6072553,Normal,1
6,11607,91.495638,0.163942242,127.5361346,Normal,1
6,11607,91.491682,0.174879286,127.6072288,Normal,1
5,11607,91.49168,0.153019378,127.5416519,Normal,1
5,11607,91.492635,0.153017781,127.5403206,Normal,1
6,11607,91.405226,0.175044696,127.7279266,Normal,1
7,11607,91.462287,0.185868958,127.6482404,Normal,1
7,11607,91.762754,0.174362683,127.1648843,Normal,1
7,11607,91.818962,0.174255945,127.0870389,Normal,1
5,11607,91.819416,0.152473198,127.0864106,Normal,1
6,11607,91.832622,0.163340648,127.0681349,Normal,1
1,1375,10.069519,0.695167267,139.5300014,Normal,1
1,1375,10.073499,0.595622236,138.8792514,Normal,1
1,6,6.979698,0.859636047,5.157816284,Normal,1
1,6,6.895565,1.015145242,6.090871451,Normal,1
1,6,10.070165,0.595819433,3.574916598,Normal,1
1,6,10.068664,0.794544341,4.767266044,Normal,1
1,6,6.891638,1.015723693,6.094342158,Normal,1
1,6,6.891672,1.015718682,6.094312091,Normal,1
1,1375,10.073518,0.694891298,139.4746106,Normal,1
1,6,10.156625,0.689205322,4.13523193,Normal,1
1,6,10.066155,0.596056786,3.576340718,Normal,1
1,6,6.975678,1.003486686,6.020920117,Normal,1
1,6,6.892704,0.870485661,5.222913968,Normal,1
1,6,6.896575,1.014996574,6.089979446,Normal,1
1,1375,10.06853,0.695235551,139.543707,Normal,1
1,6,6.979741,0.859630751,5.157784508,Normal,1
1,6,6.891704,1.015713966,6.094283794,Normal,1
1,1375,10.06956,0.695164436,139.5294333,Normal,1
1,1375,10.073513,0.595621408,138.8790584,Normal,1
1,6,10.156614,0.689206068,4.135236409,Normal,1
1,6,6.975736,1.003478343,6.020870056,Normal,1
1,6,6.896574,1.014996722,6.089980329,Normal,1
1,6,10.075587,0.595498803,3.572992819,Normal,1
1,6,10.073542,0.595619694,3.573718162,Normal,1
1,6,6.975741,0.860123677,5.160742063,Normal,1
1,6,6.891588,1.015731062,6.094386374,Normal,1
1,1375,10.069472,0.595860438,138.9347922,Normal,1
5,11607,0.958142,8.349493081,12141.20663,Normal,1
6,11607,0.954503,8.38132515,12187.49443,Normal,1
7,11607,1.009892,8.911844039,11519.05352,Normal,1
6,11607,0.950532,8.416339481,12238.40965,Normal,1
6,11607,0.950632,8.41545414,12237.12225,Normal,1
5,11607,0.342195,23.37848303,33995.23663,Normal,1
6,11607,0.950859,8.413445106,12234.20086,Normal,1
6,11607,0.951008,8.412126922,12232.28406,Normal,1
6,11607,0.341864,23.40111857,34028.15155,Normal,1
5,11601,0.889844,7.866547395,13066.33522,Normal,1
5,11601,0.88781,9.010937025,13096.2706,Normal,1
6,11613,91.413052,0.164090353,127.7169917,Normal,1
7,11613,91.410464,0.175034666,127.7206076,Normal,1
6,11613,91.409303,0.164097083,127.7222298,Normal,1
6,11613,91.41347,0.164089603,127.7164077,Normal,1
7,11607,91.464143,0.17493194,127.5800507,Normal,1
8,11607,91.464597,0.185864264,127.5794174,Normal,1
5,11607,91.765359,0.152563017,127.1612744,Normal,1
6,11607,91.765359,0.163460375,127.1612744,Normal,1
8,11607,91.765546,0.185254714,127.1610153,Normal,1
5,11607,91.765743,0.152562378,127.1607423,Normal,1
7,11607,91.768543,0.174351684,127.1568625,Normal,1
7,11607,91.765697,0.174357091,127.1608061,Normal,1
5,11607,91.762041,0.152568533,127.1658724,Normal,1
7,11607,91.766035,0.174356449,127.1603377,Normal,1
5,11607,91.764506,0.152564435,127.1624565,Normal,1
6,11607,91.831043,0.163343457,127.0703198,Normal,1
1,6,4.893725,1.226059903,7.356359419,Normal,1
1,6,8.074582,0.743072521,4.458435124,Normal,1
1,6,4.892746,1.226305228,7.357831369,Normal,1
1,6,4.888714,1.227316632,7.36389979,Normal,1
1,6,8.071609,0.743346215,4.460077291,Normal,1
1,6,4.88869,1.227322657,7.363935942,Normal,1
1,6,8.074544,0.743076018,4.458456106,Normal,1
1,6,4.892684,1.226320768,7.357924607,Normal,1
1,6,8.072535,0.743260946,4.459565675,Normal,1
1,6,8.071615,0.867236606,5.203419638,Normal,1
1,6,4.887714,1.227567734,7.365406405,Normal,1
1,6,4.889699,1.227069396,7.362416378,Normal,1
1,6,8.072546,0.867136589,5.202819532,Normal,1
1,1375,8.064486,0.74400278,173.4766481,Normal,1
1,6,4.893732,1.226058149,7.356348897,Normal,1
1,6,8.072547,0.743259841,4.459559046,Normal,1
1,6,8.071628,0.743344465,4.460066792,Normal,1
1,6,4.889695,1.2270704,7.362422401,Normal,1
1,6,4.888664,1.227329184,7.363975106,Normal,1
1,6,8.072598,0.743255145,4.459530872,Normal,1
1,1375,8.06449,0.744002411,173.4765621,Normal,1
6,11607,0.067083,119.255251,173412.0418,Normal,1
6,11601,0.904669,9.948389964,12852.21446,Normal,1
7,11607,91.465466,0.17492941,127.5782053,Normal,1
5,11607,91.76832,0.152558094,127.1571715,Normal,1
7,11607,91.770753,0.174347485,127.1538003,Normal,1
6,11607,91.823474,0.163356921,127.0807942,Normal,1
7,11607,91.832398,0.185119853,127.1337813,Normal,1
9,12976,91.815483,0.196045366,141.9368452,Normal,1
6,11607,91.84718,0.163314758,127.0479943,Normal,1
7,11607,91.847239,0.18508994,127.1132385,Normal,1
7,11607,91.844383,0.174207714,127.0518634,Normal,1
1,6,2.886676,2.424934423,14.54960654,Normal,1
1,6,6.070546,0.98837897,5.930273817,Normal,1
1,6,6.071512,0.988221715,5.929330289,Normal,1
1,6,6.071352,1.317663677,7.905982061,Normal,1
1,1375,2.880592,2.430056044,487.7469631,Normal,1
1,6,2.885109,2.426251487,14.55750892,Normal,1
1,6,6.070536,1.153110697,6.918664184,Normal,1
1,6,6.070535,0.988380761,5.930284563,Normal,1
1,6,2.886671,2.424938623,14.54963174,Normal,1
1,6,2.88766,2.770409259,16.62245555,Normal,1
1,6,2.884803,2.773152967,16.6389178,Normal,1
1,6,6.065525,1.154063333,6.92438,Normal,1
1,6,2.88516,2.426208598,14.55725159,Normal,1
1,6,2.884646,2.773303899,16.6398234,Normal,1
1,6,6.070652,0.988361711,5.930170268,Normal,1
1,6,2.885657,2.42579073,14.55474438,Normal,1
1,6,2.88668,2.771349786,16.62809872,Normal,1
1,6,6.071509,0.988222203,5.929333218,Normal,1
1,6,6.065436,0.989211658,5.935269946,Normal,1
1,6,2.884578,2.426698117,14.5601887,Normal,1
1,1375,2.881601,2.429205154,487.5761773,Normal,1
1,6,6.071355,0.988247269,5.929483616,Normal,1
1,6,2.885664,2.425784845,14.55470907,Normal,1
1,6,6.070652,1.153088663,6.91853198,Normal,1
7,11601,0.702679,12.80812434,16546.67352,Normal,1
5,11601,0.702772,8.537619598,16535.94622,Normal,1
5,11601,0.703059,8.534134404,16529.19598,Normal,1
5,11601,0.703174,9.954861812,16535.02547,Normal,1
7,11607,0.957459,9.399880308,12149.86751,Normal,1
6,11607,0.957417,8.3558157,12150.4005,Normal,1
6,11607,0.957419,8.355798245,12150.37512,Normal,1
7,11601,0.971672,9.262384838,11965.97206,Normal,1
7,11607,1.026225,7.795561402,11329.87405,Normal,1
5,11601,1.028564,6.805604707,11304.10942,Normal,1
6,11607,0.954399,8.382238456,12188.82249,Normal,1
7,11607,0.346821,25.94998573,33541.79822,Normal,1
5,11607,0.345626,20.25310596,33657.7688,Normal,1
6,11607,0.067065,119.2872586,173458.585,Normal,1
8,11601,0.082363,121.4137416,141167.7574,Normal,1
6,11607,91.46371,0.174932768,127.6462545,Normal,1
6,11607,91.463807,0.174932583,127.6461191,Normal,1
7,11607,91.46381,0.185865863,127.6461149,Normal,1
7,11607,91.463869,0.185865743,127.6460326,Normal,1
5,11607,91.618297,0.152807905,127.3653886,Normal,1
6,11607,91.61837,0.163722625,127.3652871,Normal,1
7,11607,91.615828,0.185557456,127.4343119,Normal,1
7,11607,91.615954,0.185557201,127.4341366,Normal,1
7,11607,91.617827,0.174638501,127.366042,Normal,1
6,11607,91.619419,0.16372075,127.3638288,Normal,1
7,11607,91.61982,0.174634702,127.3632714,Normal,1
7,11607,91.618487,0.174637243,127.3651245,Normal,1
7,11607,91.618488,0.174637241,127.3651231,Normal,1
5,12976,91.614803,0.152813733,142.2477544,Normal,1
7,11607,91.625828,0.174623251,127.3549201,Normal,1
1,6,0.886583,6.767555886,40.60533532,Normal,1
1,6,4.072512,1.47329216,8.839752958,Normal,1
1,6,0.885617,9.033250265,54.19950159,Normal,1
1,6,0.886631,7.895054425,47.37032655,Normal,1
1,1375,0.885555,7.904647368,1586.57565,Normal,1
1,6,0.886691,7.894520188,47.36712113,Normal,1
1,6,0.886635,7.895018807,47.37011284,Normal,1
1,6,4.065824,1.475715624,8.854293742,Normal,1
1,6,0.879647,7.957737592,47.74642555,Normal,1
1,6,0.881626,7.939874731,47.63924839,Normal,1
1,6,0.878628,6.828828583,40.9729715,Normal,1
1,6,0.880808,7.947248436,47.68349061,Normal,1
1,6,0.884606,7.913127426,47.47876456,Normal,1
1,6,4.070522,1.474012424,8.844074544,Normal,1
1,6,0.879625,7.957936621,47.74761972,Normal,1
1,6,4.154534,1.203504412,7.221026474,Normal,1
1,6,4.070546,1.474003733,8.844022399,Normal,1
1,6,0.891648,6.729112834,40.374677,Normal,1
1,6,4.070665,1.473960643,8.843763857,Normal,1
7,11601,0.030755,325.1503821,378052.3492,Normal,1
7,11601,0.034548,260.5071205,336546.2545,Normal,1
7,11601,0.03456,260.4166667,336429.3981,Normal,1
7,11601,0.045045,199.8001998,258119.6581,Normal,1
5,11601,0.04285,163.3605601,271341.8903,Normal,1
5,11601,0.087324,80.16123861,133147.8173,Normal,1
7,11601,0.072312,124.4606704,160789.3572,Normal,1
6,11601,0.07234,110.5888858,160727.1219,Normal,1
7,11601,0.087365,103.016082,133085.3317,Normal,1
8,11601,0.94826,10.54563095,12261.4051,Normal,1
5,11607,1.016276,6.887892659,11446.69361,Normal,1
5,11607,1.005534,6.961475196,11568.97728,Normal,1
7,11607,1.835772,4.9025696,6336.843573,Normal,1
5,12976,91.603006,0.152833412,142.2660737,Normal,1
7,12976,92.251197,0.173439484,141.2664597,Normal,1
7,12976,91.599241,0.174673936,142.2719212,Normal,1
5,12976,91.599308,0.152839583,142.2718172,Normal,1
5,12976,91.600577,0.152837465,142.2698462,Normal,1
5,12976,92.331806,0.151627057,141.1431289,Normal,1
7,11607,92.420879,0.18394112,126.3242692,Normal,1
5,11607,92.422261,0.162298561,126.3223803,Normal,1
6,11607,92.422963,0.173117151,126.3214208,Normal,1
7,11613,92.497131,0.183789484,126.284998,Normal,1
1,6,10.80667,0.647748104,3.886488622,Normal,1
1,6,10.816245,0.64717469,3.883048137,Normal,1
1,6,10.802917,0.555405545,3.332433268,Normal,1
1,6,10.812326,0.554922225,3.329533349,Normal,1
1,6,10.807104,0.555190364,3.331142182,Normal,1
1,6,10.816237,0.647175168,3.883051009,Normal,1
1,6,10.816212,0.647176664,3.883059984,Normal,1
1,6,3.1579,2.216662972,13.29997783,Normal,1
1,6,10.802768,0.555413205,3.332479231,Normal,1
1,6,10.803041,0.647965698,3.887794187,Normal,1
1,6,10.806665,0.647748403,3.88649042,Normal,1
1,1375,3.1565,1.900839537,443.2124188,Normal,1
1,6,3.157855,1.900023909,11.40014345,Normal,1
1,6,10.816259,0.647173852,3.883043111,Normal,1
1,6,10.802935,0.555404619,3.332427715,Normal,1
1,6,10.806594,0.555216565,3.33129939,Normal,1
7,11607,91.6208,0.174632834,127.3619091,Normal,1
6,11607,91.616781,0.163725464,127.3674961,Normal,1
5,11607,91.617864,0.152808627,127.3659905,Normal,1
7,11607,91.622314,0.174629949,127.3598045,Normal,1
1,6,2.068561,2.900567109,17.40340266,Normal,1
1,6,2.069591,2.899123547,17.39474128,Normal,1
1,6,2.069562,2.899164171,17.39498503,Normal,1
1,6,2.059542,2.913269067,17.4796144,Normal,1
1,6,2.068544,2.900590947,17.40354568,Normal,1
1,6,9.715306,0.72051256,4.323075362,Normal,1
1,6,2.063544,2.907619125,17.44571475,Normal,1
1,6,2.068518,2.900627406,17.40376443,Normal,1
1,6,9.715305,0.720512634,4.323075807,Normal,1
1,6,2.06956,2.899166973,17.39500184,Normal,1
1,6,2.057858,2.915653072,17.49391843,Normal,1
5,11601,0.035476,197.3164957,327742.6993,Normal,1
5,11601,0.035479,197.2998112,327714.9863,Normal,1
6,11601,0.020013,399.7401689,580972.368,Normal,1
5,11601,0.020048,349.1620112,579958.1006,Normal,1
8,11601,0.945597,10.57532966,12295.9358,Normal,1
6,11607,1.019957,7.843467911,11405.38278,Normal,1
5,11607,1.020091,6.862132888,11403.88456,Normal,1
6,11607,91.602005,0.174668666,127.4535421,Normal,1
7,11607,91.604458,0.185580488,127.4501291,Normal,1
5,11607,92.423692,0.162296049,126.3204244,Normal,1
8,11607,92.419849,0.194763357,126.3256771,Normal,1
5,11607,92.420068,0.151482252,126.2604568,Normal,1
7,11607,92.33729,0.173277773,126.373646,Normal,1
7,11607,92.419323,0.183944217,126.3263961,Normal,1
6,11607,92.420674,0.162301348,126.2596289,Normal,1
7,11613,92.46767,0.183848041,126.3252335,Normal,1
7,11613,92.467732,0.183847918,126.3251488,Normal,1
1,1375,1.156483,5.188143708,1209.702175,Normal,1
1,6,8.807296,0.681253361,4.087520165,Normal,1
1,6,1.162541,6.021293012,36.12775807,Normal,1
1,1375,1.158532,6.042129177,1212.741642,Normal,1
1,6,1.164528,5.152302049,30.91381229,Normal,1
1,6,8.808321,0.794703099,4.768218597,Normal,1
1,1375,1.152527,6.073610423,1219.060378,Normal,1
1,6,8.807295,0.794795678,4.768774067,Normal,1
1,6,1.162533,6.881525084,41.2891505,Normal,1
1,1375,1.15743,5.18389881,1208.712406,Normal,1
1,6,1.163513,5.156796701,30.94078021,Normal,1
1,6,8.812275,0.680868448,4.085210686,Normal,1
1,6,8.811885,0.680898582,4.085391491,Normal,1
1,6,1.154077,5.198959861,31.19375917,Normal,1
1,1375,1.156416,6.053185013,1214.960706,Normal,1
1,6,8.807293,0.681253593,4.087521557,Normal,1
1,1375,1.157482,5.183665923,1208.658104,Normal,1
1,6,1.161544,6.026461331,36.15876798,Normal,1
1,6,1.162645,5.160646629,30.96387977,Normal,1
1,1375,1.161515,5.165667254,1204.461415,Normal,1
1,6,8.81241,0.680858017,4.085148104,Normal,1
1,6,8.811902,0.680897268,4.08538361,Normal,1
1,6,1.165504,6.005985393,36.03591236,Normal,1
1,6,1.154427,6.063614243,36.38168546,Normal,1
1,6,8.808287,0.794706167,4.768237002,Normal,1
7,11607,0.054274,165.825257,214338.3572,Normal,1
